Contributor Provided ID,Wire Number,Class Number,Customer Number,Customer Name,Firm Number,UUID,User Name,Business eMail,Customer Country,Customer State,Customer City,Transaction Id,Primary Supplied Ticker(s),Author(s),Title,Post Date,Transaction Date
64ca25e224e0000064ca25e224e00001,3755,1,766487,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,SP,,SINGAPORE,47594c5fe9ea11df,,Team Coverage,Undisclosed Report Title,2023/08/02 9:46,2023/08/02 14:36
64ca25e224e0000064ca25e224e00001,3755,1,30357536,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,HK,,HONG KONG,e7613c99adb3181d,,Team Coverage,Undisclosed Report Title,2023/08/02 9:46,2023/08/02 10:42
64ca25e224e0000064ca25e224e00001,3755,1,30557574,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,ENG,,LONDON,96f2b7786bb202e8,,Team Coverage,Undisclosed Report Title,2023/08/02 9:46,2023/08/02 9:53
64ca25e224e0000064ca25e224e00001,3755,1,30541057,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,ENG,,LONDON,39a4cf460278a70c,,Team Coverage,Undisclosed Report Title,2023/08/02 9:46,2023/08/02 9:52
64c7d87124e0000064c7d87124e00001,3755,1,51355,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,ENG,,LONDON,f56a6e50b608bb5b,,Team Coverage,Undisclosed Report Title,2023/07/31 15:51,2023/08/02 8:07
64c7d87124e0000064c7d87124e00001,3755,1,30054333,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,ecf100ea3d0a4cf0,,Team Coverage,Undisclosed Report Title,2023/07/31 15:51,2023/08/02 4:28
64c7d87124e0000064c7d87124e00001,3755,1,30550152,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,CH,VD,GENOLIER,3776c044b7b6fcdd,,Team Coverage,Undisclosed Report Title,2023/07/31 15:51,2023/08/01 6:35
644b897a3ba40000644b897a3ba40001,3755,1,30307771,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,SP,,SINGAPORE,065d0ad51d3c4bc9,,Team Coverage,Undisclosed Report Title,2023/04/28 8:53,2023/08/01 4:42
64c7d87124e0000064c7d87124e00001,3755,1,30183553,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,UT,SALT LAKE CITY,2c19b70e3835e896,,Team Coverage,Undisclosed Report Title,2023/07/31 15:51,2023/08/01 3:23
64c7d87124e0000064c7d87124e00001,3755,1,36156,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,CH,ZH,ZURICH,66549c244eee1ebb,,Team Coverage,Undisclosed Report Title,2023/07/31 15:51,2023/07/31 18:09
64c7d87124e0000064c7d87124e00001,3755,1,30541351,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,FL,MIAMI,0677914a9ed9baca,,Team Coverage,Undisclosed Report Title,2023/07/31 15:51,2023/07/31 18:01
64c7d87124e0000064c7d87124e00001,3755,1,30423264,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,WA,SEATTLE,4985d9645c9eb63a,,Team Coverage,Undisclosed Report Title,2023/07/31 15:51,2023/07/31 16:47
64c7d87124e0000064c7d87124e00001,3755,1,30357536,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,HK,,HONG KONG,04ef9e2f9281c51e,,Team Coverage,Undisclosed Report Title,2023/07/31 15:51,2023/07/31 16:23
64c7d87124e0000064c7d87124e00001,3755,1,30010437,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,CA,CARMEL,a075bd9c9dfef908,,Team Coverage,Undisclosed Report Title,2023/07/31 15:51,2023/07/31 16:00
64c7d87124e0000064c7d87124e00001,3755,1,30085475,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,CT,STAMFORD,a2573595f78f055e,,Team Coverage,Undisclosed Report Title,2023/07/31 15:51,2023/07/31 15:51
64abc68124e0000064abc68124e00001,3755,1,30163160,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,KS,,SEOUL,a7ac621298a5c3db,,Team Coverage,Undisclosed Report Title,2023/07/10 8:51,2023/07/31 8:09
64c3f72c3ba4000064c3f72c3ba40001,3755,2,151244,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,9449678c51362cbb,,Team Coverage,Undisclosed Report Title,2023/07/28 17:13,2023/07/30 21:25
64c3f72c3ba4000064c3f72c3ba40001,3755,2,30086914,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,290495a0660bc521,,Team Coverage,Undisclosed Report Title,2023/07/28 17:13,2023/07/30 6:15
64c3f62030a0000064c3f62030a00001,3755,1,30496046,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,E,,MADRID,e8d3173dc1a8a2a8,,Team Coverage,Undisclosed Report Title,2023/07/28 17:08,2023/07/28 17:54
64abc68124e0000064abc68124e00001,3755,1,71398,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,NY,NEW YORK,2a2e7dd9e059d7ca,,Team Coverage,Undisclosed Report Title,2023/07/10 8:51,2023/07/24 15:26
645e5b633ba40000645e5b633ba40001,3755,1,745098,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,HK,,HONG KONG,f00cae93426902f9,,Team Coverage,Undisclosed Report Title,2023/05/12 15:29,2023/07/20 3:47
649d5d1e36900000649d5d1e36900001,3755,1,30467789,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,ENG,,DERBY,85ef423fb98082a9,,Team Coverage,Undisclosed Report Title,2023/06/29 10:29,2023/07/14 12:49
649d5d1e36900000649d5d1e36900001,3755,1,30467789,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,ENG,,DERBY,9a9c0ee76a207be9,,Team Coverage,Undisclosed Report Title,2023/06/29 10:29,2023/07/14 12:48
635fc4903ba40000635fc4903ba40001,3755,2,400272,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,b812a3321af80555,,Team Coverage,Undisclosed Report Title,2022/10/31 12:50,2023/07/14 9:01
648ad9ce37140000648ad9ce37140001,3755,1,30064566,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,NY,NEW YORK,0bcc81a30996f839,,Team Coverage,Undisclosed Report Title,2023/06/15 9:28,2023/07/13 18:45
64abc68124e0000064abc68124e00001,3755,1,30010605,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,PA,BERWYN,3cee8dd831b0501c,,Team Coverage,Undisclosed Report Title,2023/07/10 8:51,2023/07/13 14:00
649d5d1e36900000649d5d1e36900001,3755,1,30350404,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,CA,LOS ANGELES,fa160c6981807fef,,Team Coverage,Undisclosed Report Title,2023/06/29 10:29,2023/07/12 18:59
61fb7ebe30a0000161fb7ebe30a00002,3755,1,30426930,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,NV,INCLINE VILLAGE,dc4ba9406d580c64,,,Undisclosed Report Title,2022/02/03 7:05,2023/07/12 18:29
64ac0dfe3714000064ac0dfe37140001,3755,1,30023285,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,NY,NEW YORK,16264e996e10de7e,,Team Coverage,Undisclosed Report Title,2023/07/10 13:56,2023/07/12 12:24
64abc68124e0000064abc68124e00001,3755,1,30506346,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,TX,FORT WORTH,7390a0ac1a6fa4d2,,Team Coverage,Undisclosed Report Title,2023/07/10 8:51,2023/07/12 10:29
649d5d1e36900000649d5d1e36900001,3755,1,30302221,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,F,,PARIS,a3b00bc7c5678090,,Team Coverage,Undisclosed Report Title,2023/06/29 10:29,2023/07/12 8:08
64ac0d493690000064ac0d4936900001,3755,2,30515731,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,3174d1ab83e16897,,Team Coverage,Undisclosed Report Title,2023/07/10 13:53,2023/07/12 0:01
64abc68124e0000064abc68124e00001,3755,1,30439916,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,CN,,SHENZHEN,df03d3480760d6d1,,Team Coverage,Undisclosed Report Title,2023/07/10 8:51,2023/07/11 8:51
64abc68124e0000064abc68124e00001,3755,1,30439916,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,CN,,SHENZHEN,a8d78e74b55031dd,,Team Coverage,Undisclosed Report Title,2023/07/10 8:51,2023/07/11 8:50
64abc68124e0000064abc68124e00001,3755,1,30417495,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,CH,GE,GENEVE,634fad4bc69bed38,,Team Coverage,Undisclosed Report Title,2023/07/10 8:51,2023/07/11 7:14
64abc68124e0000064abc68124e00001,3755,1,30335536,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,IRL,,DUBLIN,3921625aba6c334d,,Team Coverage,Undisclosed Report Title,2023/07/10 8:51,2023/07/11 6:58
64ac0dfe3714000064ac0dfe37140001,3755,1,30466902,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,ENG,,LONDON,c0e22afbfd5a2ed0,,Team Coverage,Undisclosed Report Title,2023/07/10 13:56,2023/07/11 5:09
64abc7093b58000064abc7093b580001,3755,2,30461978,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,352bf89fc0f00c05,,Team Coverage,Undisclosed Report Title,2023/07/10 8:53,2023/07/11 5:01
64ac0dfe3714000064ac0dfe37140001,3755,1,30468092,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,KS,,SEOUL,12a8aa2d0bc08fe0,,Team Coverage,Undisclosed Report Title,2023/07/10 13:56,2023/07/10 23:56
64ac0d493690000064ac0d4936900001,3755,2,30182115,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,SP,,SINGAPORE,35de370d922fac80,,Team Coverage,Undisclosed Report Title,2023/07/10 13:53,2023/07/10 23:55
64ac0d493690000064ac0d4936900001,3755,2,30461425,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,2d1bb574850fa7ba,,Team Coverage,Undisclosed Report Title,2023/07/10 13:53,2023/07/10 23:19
64ac0dfe3714000064ac0dfe37140001,3755,1,30254028,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,CO,DENVER,ac77dddf124d3037,,Team Coverage,Undisclosed Report Title,2023/07/10 13:56,2023/07/10 21:26
64ac0d493690000064ac0d4936900001,3755,2,30046994,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,871c9fd16334047a,,Team Coverage,Undisclosed Report Title,2023/07/10 13:53,2023/07/10 21:17
64abc68124e0000064abc68124e00001,3755,1,30085475,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,CT,STAMFORD,6b400bdc651fb6df,,Team Coverage,Undisclosed Report Title,2023/07/10 8:51,2023/07/10 20:58
64abc7093b58000064abc7093b580001,3755,2,30046994,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,cce65f6eb705aec2,,Team Coverage,Undisclosed Report Title,2023/07/10 8:53,2023/07/10 20:39
64abc68124e0000064abc68124e00001,3755,1,30512455,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,NY,NEW YORK,e3907c00a4f52883,,Team Coverage,Undisclosed Report Title,2023/07/10 8:51,2023/07/10 17:31
64abc68124e0000064abc68124e00001,3755,1,30442303,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,NL,,DRIEBERGEN RIJSE,bfdbb002862923f6,,Team Coverage,Undisclosed Report Title,2023/07/10 8:51,2023/07/10 14:31
64abc68124e0000064abc68124e00001,3755,1,30446788,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,UT,SALT LAKE CITY,f963be73d43ef450,,Team Coverage,Undisclosed Report Title,2023/07/10 8:51,2023/07/10 12:13
64abc68124e0000064abc68124e00001,3755,1,30256040,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,TX,ROCKWALL,51a2aa4a1bb9b086,,Team Coverage,Undisclosed Report Title,2023/07/10 8:51,2023/07/10 11:27
64abc7093b58000064abc7093b580001,3755,2,30463301,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,27b8371d0a4ac70c,,Team Coverage,Undisclosed Report Title,2023/07/10 8:53,2023/07/10 10:44
64abc7093b58000064abc7093b580001,3755,2,30357536,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,HK,,HONG KONG,cb71c758004844a7,,Team Coverage,Undisclosed Report Title,2023/07/10 8:53,2023/07/10 10:32
64abc68124e0000064abc68124e00001,3755,1,30357536,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,HK,,HONG KONG,697d9cdccb407bfa,,Team Coverage,Undisclosed Report Title,2023/07/10 8:51,2023/07/10 10:32
64abc68124e0000064abc68124e00001,3755,1,30014409,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,VT,,HANOI,2759db2334a0a46d,,Team Coverage,Undisclosed Report Title,2023/07/10 8:51,2023/07/10 9:10
649d5d1e36900000649d5d1e36900001,3755,1,30289405,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,CND,ON,TORONTO,9a54ce6d08d97886,,Team Coverage,Undisclosed Report Title,2023/06/29 10:29,2023/07/07 14:17
649d5d1e36900000649d5d1e36900001,3755,1,30460324,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,ENG,,LONDON,1be0ce11a8ac64fb,,Team Coverage,Undisclosed Report Title,2023/06/29 10:29,2023/07/05 16:32
644b897a3ba40000644b897a3ba40001,3755,1,30366036,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,CN,,SHANGHAI,ffc6ea84206c3087,,Team Coverage,Undisclosed Report Title,2023/04/28 8:53,2023/07/05 7:15
644fb98637140000644fb98637140001,3755,1,30522984,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,ENG,,LONDON,7fa7d1933a2d14b8,,Team Coverage,Undisclosed Report Title,2023/05/01 13:07,2023/07/04 16:24
649d5dfd24e00000649d5dfd24e00001,3755,2,30097475,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,b8637707acd27387,,Team Coverage,Undisclosed Report Title,2023/06/29 10:33,2023/07/04 0:18
64620fc23714000164620fc237140002,3755,1,30329788,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,d39ba90882e706af,,Team Coverage,Undisclosed Report Title,2023/05/15 10:56,2023/07/03 1:02
649d5d1e36900000649d5d1e36900001,3755,1,30238614,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,NY,NEW YORK,af94cb0195f7f5ca,,Team Coverage,Undisclosed Report Title,2023/06/29 10:29,2023/06/30 10:40
649d5d1e36900000649d5d1e36900001,3755,1,30576410,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,P,,LISBOA,e27f586d05a715a6,,Team Coverage,Undisclosed Report Title,2023/06/29 10:29,2023/06/30 9:38
649d5d1e36900000649d5d1e36900001,3755,1,30169769,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,SP,,SINGAPORE,7e59bd5c4c50e5ec,,Team Coverage,Undisclosed Report Title,2023/06/29 10:29,2023/06/30 9:08
649d5d1e36900000649d5d1e36900001,3755,1,30302221,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,F,,PARIS,35c03b3520403950,,Team Coverage,Undisclosed Report Title,2023/06/29 10:29,2023/06/30 8:14
649d5d1e36900000649d5d1e36900001,3755,1,30468600,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,KS,,SEOUL,1a102afd1c194aff,,Team Coverage,Undisclosed Report Title,2023/06/29 10:29,2023/06/30 5:44
649d5dfd24e00000649d5dfd24e00001,3755,2,30046994,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,9212a8e1fd0dc41e,,Team Coverage,Undisclosed Report Title,2023/06/29 10:33,2023/06/29 23:39
649d5dfd24e00000649d5dfd24e00001,3755,2,30086535,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,7b85acad8fc501d7,,Team Coverage,Undisclosed Report Title,2023/06/29 10:33,2023/06/29 23:23
649d5d1e36900000649d5d1e36900001,3755,1,30230047,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,SP,,SINGAPORE,e2baddb0af0c688d,,Team Coverage,Undisclosed Report Title,2023/06/29 10:29,2023/06/29 22:49
649d5d1e36900000649d5d1e36900001,3755,1,30424847,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,NY,NEW YORK,678d36a56cd1948b,,Team Coverage,Undisclosed Report Title,2023/06/29 10:29,2023/06/29 13:46
649d5d1e36900000649d5d1e36900001,3755,1,30550152,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,CH,VD,GENOLIER,11b44ad7372a6a21,,Team Coverage,Undisclosed Report Title,2023/06/29 10:29,2023/06/29 13:19
649d5dfd24e00000649d5dfd24e00001,3755,2,30035917,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,35afa4537cfd5e94,,Team Coverage,Undisclosed Report Title,2023/06/29 10:33,2023/06/29 13:09
649d5d1e36900000649d5d1e36900001,3755,1,30519069,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,NJ,SUMMIT,d73e41d0c44c4e3f,,Team Coverage,Undisclosed Report Title,2023/06/29 10:29,2023/06/29 13:05
649d5d1e36900000649d5d1e36900001,3755,1,30312933,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,F,,PARIS,7415434397c91f1b,,Team Coverage,Undisclosed Report Title,2023/06/29 10:29,2023/06/29 12:43
649d5d1e36900000649d5d1e36900001,3755,1,30254925,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,TX,AUSTIN,2abdc8713746148d,,Team Coverage,Undisclosed Report Title,2023/06/29 10:29,2023/06/29 12:08
649d5d1e36900000649d5d1e36900001,3755,1,30254925,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,TX,AUSTIN,4459d052c62a5c6c,,Team Coverage,Undisclosed Report Title,2023/06/29 10:29,2023/06/29 12:08
649d5d1e36900000649d5d1e36900001,3755,1,30254925,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,TX,AUSTIN,906203c57fc92fc7,,Team Coverage,Undisclosed Report Title,2023/06/29 10:29,2023/06/29 12:03
649d5d1e36900000649d5d1e36900001,3755,1,30254925,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,TX,AUSTIN,b22682214db38e37,,Team Coverage,Undisclosed Report Title,2023/06/29 10:29,2023/06/29 12:03
649d5dfd24e00000649d5dfd24e00001,3755,2,30357536,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,HK,,HONG KONG,398bf49411d3308a,,Team Coverage,Undisclosed Report Title,2023/06/29 10:33,2023/06/29 11:55
649d5d1e36900000649d5d1e36900001,3755,1,30357536,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,HK,,HONG KONG,7c08c1f5c5913f51,,Team Coverage,Undisclosed Report Title,2023/06/29 10:29,2023/06/29 11:55
649d5d1e36900000649d5d1e36900001,3755,1,30085475,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,CT,STAMFORD,7f22c10401800990,,Team Coverage,Undisclosed Report Title,2023/06/29 10:29,2023/06/29 10:54
649d5dfd24e00000649d5dfd24e00001,3755,2,30126130,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,d1d38463fa1e98d3,,Team Coverage,Undisclosed Report Title,2023/06/29 10:33,2023/06/29 10:44
649d5dfd24e00000649d5dfd24e00001,3755,2,30273605,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,ENG,,LONDON,2b281fe0f526faae,,Team Coverage,Undisclosed Report Title,2023/06/29 10:33,2023/06/29 10:37
649d5dfd24e00000649d5dfd24e00001,3755,2,30273605,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,ENG,,LONDON,1d64cedbe6c7835f,,Team Coverage,Undisclosed Report Title,2023/06/29 10:33,2023/06/29 10:37
649d5d1e36900000649d5d1e36900001,3755,1,30230047,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,SP,,SINGAPORE,efabb689611bec12,,Team Coverage,Undisclosed Report Title,2023/06/29 10:29,2023/06/29 10:33
646505c630a00000646505c630a00001,3755,1,30250055,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,NY,NEW YORK,cf8f80919e14d13c,,Team Coverage,Undisclosed Report Title,2023/05/17 16:50,2023/06/26 13:12
648ad9ce37140000648ad9ce37140001,3755,1,30073288,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,SP,,SINGAPORE,eca4d618daa0d4eb,,Team Coverage,Undisclosed Report Title,2023/06/15 9:28,2023/06/22 10:01
648ad9ce37140000648ad9ce37140001,3755,1,30520452,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,HK,,HONG KONG,09534f5d8ab0e2f9,,Team Coverage,Undisclosed Report Title,2023/06/15 9:28,2023/06/16 8:56
648ad9ce37140000648ad9ce37140001,3755,1,30520452,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,HK,,HONG KONG,d1c0eea5883a2662,,Team Coverage,Undisclosed Report Title,2023/06/15 9:28,2023/06/16 8:55
648ad9ce37140000648ad9ce37140001,3755,1,30486632,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,HK,,HONG KONG,6b5786e11ff739c8,,Team Coverage,Undisclosed Report Title,2023/06/15 9:28,2023/06/16 1:12
648ad9ce37140000648ad9ce37140001,3755,1,30261021,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,J,TK,TOKYO,328548fe80340d79,,Team Coverage,Undisclosed Report Title,2023/06/15 9:28,2023/06/16 0:38
6480678024e000006480678024e00001,3755,1,30406792,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,D,,FRANKFURT,4c048a826f45452f,,Team Coverage,Undisclosed Report Title,2023/06/07 11:18,2023/06/15 14:02
648ad9ce37140000648ad9ce37140001,3755,1,30424847,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,NY,NEW YORK,653729fd343a5dea,,Team Coverage,Undisclosed Report Title,2023/06/15 9:28,2023/06/15 12:21
648ad9ce37140000648ad9ce37140001,3755,1,30474747,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,NY,BRIARCLIFF MANOR,2dc0827821e53ca3,,Team Coverage,Undisclosed Report Title,2023/06/15 9:28,2023/06/15 11:15
648ad9ce37140000648ad9ce37140001,3755,1,30479864,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,NY,NEW YORK,9006b81932d187f3,,Team Coverage,Undisclosed Report Title,2023/06/15 9:28,2023/06/15 10:54
648ad9ce37140000648ad9ce37140001,3755,1,502669,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,US,NJ,SHORT HILLS,4621affb60a2a344,,Team Coverage,Undisclosed Report Title,2023/06/15 9:28,2023/06/15 9:59
644a2f7124e00001644a2f7124e00002,3755,1,30480778,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,F,,PARIS,67a1d3b16485ea5b,,Team Coverage,Undisclosed Report Title,2023/04/27 8:16,2023/06/15 8:38
64673f303714000064673f3037140001,3755,1,30313212,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,KS,,SEOUL,df82207ee2f6e400,,Team Coverage,Undisclosed Report Title,2023/05/19 9:19,2023/06/15 4:51
6480680530a000006480680530a00001,3755,2,30517045,Undisclosed Customer Name,Undisclosed Firm Number,N/A - Free Content,N/A - Free Content,N/A - Free Content,SP,,SINGAPORE,252ffcc8c3502d7e,,Team Coverage,Undisclosed Report Title,2023/06/07 11:20,2023/06/12 23:07
